Ordem,OS,OS UNICA,FINAL,EQUIPE,RESPONSAVEL,CANAL,STATUS,CODIGO/CLIENTE,PRODUTO,QTD,DATA DE ENTREGA,SEMANA NO ANO,MES ENTREGA,ANO ENTREGA,ANO-MES entrega,CATEGORIA CONVERSOR,QUANTIDADE PONDERADA
9239.0,15507-2,15507,2,EQ-8,CASSIA,SITE,ENTREGA TOTAL,3725,CADERNETA REVISTA NOTAS MIX MIOLOS DIFERENTES KIT 4 UNIDADES 14X21 KRAFT,"100,00",13/05/2025,2025-20,5,2025,5-2025,Kit de revistas,150
9240.0,17282-1,17282,1,EQ-1,RAYANE,PERSONALIZADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"600,00",20/05/2025,2025-21,5,2025,5-2025,Brochura,600
9241.0,208,208,8,EQ-2,REGIANE,ATACADO,ENTREGA TOTAL,7899866830219,AGENDA PLANNER CICEROS 2026 CLÁSSICA DIARIA 14X21 PRETA,"960,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,960
9242.0,233,233,3,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,7899866830233,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL 14X21 CAFE,"880,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,880
9243.0,212,212,2,EQ-7,SUELLEN,ATACADO,ENTREGA TOTAL,7899866830240,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL 14X21 PRETA,"1.000,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,1000
9244.0,214,214,4,EQ-5,ELIANE,ATACADO,ENTREGA TOTAL,7899866830257,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL 14X21 VERMELHO QUENTE,"880,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,880
9245.0,219,219,9,EQ-5,ELIANE,ATACADO,ENTREGA TOTAL,7899866830288,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL ANOTACOES 14X21 CARAMELO,"960,00",10/06/2025,2025-24,6,2025,6-2025,Brochura,960
9246.0,227,227,7,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,7899866830301,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL ANOTACOES 14X21 VERDE OLIVA,"1.040,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,1040
9247.0,17283-1,17283,1,EQ-1,RAYANE,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"50,00",22/05/2025,2025-21,5,2025,5-2025,Brochura,50
9248.0,17283-2,17283,2,EQ-1,RAYANE,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"50,00",22/05/2025,2025-21,5,2025,5-2025,Brochura,50
9249.0,216,216,6,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,7899866830264,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL 9X13 PRETA,"1.000,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,1000
9252.0,218,218,8,EQ-5,ELIANE,ATACADO,ENTREGA TOTAL,7899866830271,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL 9X13 CARAMELO,"880,00",10/06/2025,2025-24,6,2025,6-2025,Brochura,880
9253.0,17284-1,17284,1,EQ-2,REGIANE,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"500,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,500
9254.0,17285-1,17285,1,EQ-6,CAIO,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"400,00",04/06/2025,2025-23,6,2025,6-2025,Brochura,400
9255.0,17286-1,17286,1,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,8835,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO & PONTADO A5 CAFÉ,"700,00",29/05/2025,2025-22,5,2025,5-2025,Argolados,1050
9256.0,17287-1,17287,1,EQ-9,MARGO,ATACADO,ENTREGA TOTAL,5543,CADERNO ESPIRAL BOSSA NOVA PAUTADO 17X24 BOEMIA,"220,00",04/06/2025,2025-23,6,2025,6-2025,Wire-o Simples,220
9257.0,17288-1,17288,1,EQ-9,MARGO,ATACADO,ENTREGA TOTAL,1811,CADERNO ESPIRAL CLÁSSICA PAUTADO 17X24 CARAMELO,"500,00",29/05/2025,2025-22,5,2025,5-2025,Wire-o Simples,500
9258.0,17289-1,17289,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,1804,CADERNO ESPIRAL CLÁSSICA PAUTADO 17X24 PRETO,"250,00",29/05/2025,2025-22,5,2025,5-2025,Wire-o Simples,250
9259.0,17290-1,17290,1,EQ-6,CAIO,ATACADO,ENTREGA TOTAL,3440,CADERNETA CICEROS CLÁSSICA SEM PAUTA 14X21 VERMELHO QUENTE,"220,00",29/05/2025,2025-22,5,2025,5-2025,Brochura,220
9260.0,17297-1,17297,1,EQ-5,ELIANE,ATACADO,ENTREGA TOTAL,6779,CADERNETA CICEROS CLÁSSICA PAUTADO 14X21 VERDE OLIVA,"200,00",29/05/2025,2025-22,5,2025,5-2025,Brochura,200
9261.0,17291-1,17291,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,257,CADERNETA REVISTA BÁSICA SEM PAUTA KIT 3 UNIDADES 14x21 KFT,"300,00",30/05/2025,2025-22,5,2025,5-2025,Kit de revistas,450
9262.0,17292-1,17292,1,EQ-6,CAIO,ATACADO,ENTREGA TOTAL,2568,CADERNO KRAFT ORIGINAL SEM PAUTA 20X20 KRAFT,"500,00",30/05/2025,2025-22,5,2025,5-2025,Linha Kraft(Produtos em papelão),300
9263.0,17070-1,17070,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,6922,CADERNETA MEU PEQUENO CICEROS ATELIÊ PAUTADO 14X21 PRETO,"300,00",30/05/2025,2025-22,5,2025,5-2025,Revistas(Individuais),180
9264.0,17078-1,17078,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,6939,CADERNETA MEU PEQUENO CICEROS ATELIÊ SEM PAUTA 14X21 OFF WHITE,"300,00",30/05/2025,2025-22,5,2025,5-2025,Revistas(Individuais),180
9265.0,17293-1,17293,1,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,7493,PLANNER PERMANENTE WIRE-O CLÁSSICA SEMANAL NOTAS A5 VERMELHO QUENTE,"150,00",29/05/2025,2025-22,5,2025,5-2025,Wire-o sem fita,180
9266.0,17294-1,17294,1,EQ-5,ELIANE,ATACADO,ENTREGA TOTAL,8590,REFIL CADERNO CRIATIVO ARGOLADO OFFICE 40FLS POLEN 80G PAUTADO A5,"664,00",29/05/2025,2025-22,5,2025,5-2025,Refil,"199,2"
9267.0,17166-1,17166,1,EQ-2,REGIANE,ATACADO,ENTREGA TOTAL,9024,REFIL CADERNO CRIATIVO ARGOLADO 40FLS OFFSET 90G PAUTADO 17X24,"500,00",29/05/2025,2025-22,5,2025,5-2025,Refil,150
9268.0,17296-1,17296,1,EQ-2,REGIANE,ATACADO,ENTREGA TOTAL,501,PLANNER PERMANENTE WIRE-O PASTEL SEMANAL A5 AZUL,"500,00",30/05/2025,2025-22,5,2025,5-2025,Wire-o sem fita,600
9269.0,17295-1,17295,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,1804,CADERNO ESPIRAL CLÁSSICA PAUTADO 17X24 PRETO,"800,00",29/05/2025,2025-22,5,2025,5-2025,Wire-o Simples,800
9270.0,246,246,6,EQ-5,ELIANE,LOJA,ENTREGA TOTAL,7899866830219,AGENDA PLANNER CICEROS 2026 CLÁSSICA DIARIA 14X21 PRETA,"30,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,30
9271.0,246,246,6,EQ-5,ELIANE,SITE,ENTREGA TOTAL,7899866830219,AGENDA PLANNER CICEROS 2026 CLÁSSICA DIARIA 14X21 PRETA,"80,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,80
9272.0,250,250,0,EQ-5,ELIANE,LOJA,ENTREGA TOTAL,7899866830240,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL 14X21 PRETA,"30,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,30
9273.0,250,250,0,EQ-5,ELIANE,SITE,ENTREGA TOTAL,7899866830240,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL 14X21 PRETA,"90,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,90
9274.0,248,248,8,EQ-3,RENATA,LOJA,ENTREGA TOTAL,7899866830233,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL 14X21 CAFE,"30,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,30
9275.0,248,248,8,EQ-3,RENATA,SITE,ENTREGA TOTAL,7899866830233,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL 14X21 CAFE,"140,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,140
9276.0,253,253,3,EQ-5,ELIANE,LOJA,ENTREGA TOTAL,7899866830257,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL 14X21 VERMELHO QUENTE,"30,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,30
9277.0,253,253,3,EQ-5,ELIANE,SITE,ENTREGA TOTAL,7899866830257,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL 14X21 VERMELHO QUENTE,"110,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,110
9278.0,255,255,5,EQ-4,ROSE,LOJA,ENTREGA TOTAL,7899866830264,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL 9X13 PRETA,"20,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,20
9279.0,255,255,5,EQ-4,ROSE,SITE,ENTREGA TOTAL,7899866830264,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL 9X13 PRETA,"100,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,100
9280.0,259,259,9,EQ-2,REGIANE,LOJA,ENTREGA TOTAL,7899866830271,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL 9X13 CARAMELO,"30,00",09/06/2025,2025-24,6,2025,6-2025,Brochura,30
9281.0,259,259,9,EQ-2,REGIANE,SITE,ENTREGA TOTAL,7899866830271,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL 9X13 CARAMELO,"140,00",09/06/2025,2025-24,6,2025,6-2025,Brochura,140
9282.0,261,261,1,EQ-2,REGIANE,LOJA,ENTREGA TOTAL,7899866830288,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL ANOTACOES 14X21 CARAMELO,"40,00",09/06/2025,2025-24,6,2025,6-2025,Brochura,40
9283.0,261,261,1,EQ-2,REGIANE,SITE,ENTREGA TOTAL,7899866830288,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL ANOTACOES 14X21 CARAMELO,"160,00",09/06/2025,2025-24,6,2025,6-2025,Brochura,160
9284.0,257,257,7,EQ-4,ROSE,LOJA,ENTREGA TOTAL,7899866830301,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL ANOTACOES 14X21 VERDE OLIVA,"40,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,40
9285.0,257,257,7,EQ-4,ROSE,SITE,ENTREGA TOTAL,7899866830301,AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL ANOTACOES 14X21 VERDE OLIVA,"160,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,160
9286.0,222,222,2,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,7899866830325,"AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL PLANEJAMENTO 17X19,5 PRETA","800,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,800
9287.0,356,356,6,EQ-3,RENATA,SITE,ENTREGA TOTAL,7899866830325,"AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL PLANEJAMENTO 17X19,5 PRETA","70,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,70
9288.0,356,356,6,EQ-3,RENATA,LOJA,ENTREGA TOTAL,7899866830325,"AGENDA PLANNER CICEROS 2026 CLÁSSICA SEMANAL PLANEJAMENTO 17X19,5 PRETA","30,00",30/05/2025,2025-22,5,2025,5-2025,Brochura,30
9289.0,16937-1,16937,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,7394,PLANNER PERMANENTE CICEROS CADERNETA BOSSA NOVA 14X21 PONTOS AZUL,"100,00",04/06/2025,2025-23,6,2025,6-2025,Brochura,100
9290.0,17300-1,17300,1,EQ-2,REGIANE,ATACADO,ENTREGA TOTAL,5734,LIVRO ÁLBUM ARGOLADO DO BEBÊ 18X24 OFF WHITE,"200,00",04/06/2025,2025-23,6,2025,6-2025,Argolados,300
9291.0,17301-1,17301,1,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,1811,CADERNO ESPIRAL CLÁSSICA PAUTADO 17X24 CARAMELO,"200,00",04/06/2025,2025-23,6,2025,6-2025,Wire-o Simples,200
9292.0,17299-1,17299,1,EQ-6,CAIO,ATACADO,ENTREGA TOTAL,7059,CADERNO CRIATIVO ARGOLADO OFFICE DUO MELISSA PAUTADO & PONTADO A5 COLMÉIA,"140,00",04/06/2025,2025-23,6,2025,6-2025,Argolados,210
9293.0,17302-1,17302,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,257,CADERNETA REVISTA BÁSICA SEM PAUTA KIT 3 UNIDADES 14x21 KFT,"300,00",04/06/2025,2025-23,6,2025,6-2025,Kit de revistas,450
9294.0,17303-1,17303,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,9086,REFIL CADERNO CRIATIVO ARGOLADO 40FLS POLEN 80G QUADRICULADO 17X24,"500,00",04/06/2025,2025-23,6,2025,6-2025,Refil,150
9295.0,17304-1,17304,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,8613,REFIL CADERNO CRIATIVO ARGOLADO OFFICE 40FLS POLEN 80G QUADRICULADO A5,"500,00",04/06/2025,2025-23,6,2025,6-2025,Refil,150
9296.0,17305-1,17305,1,EQ-7,SUELLEN,ATACADO,ENTREGA TOTAL,5109,REFIL CADERNO CRIATIVO ARGOLADO 40FLS PÓLEN 80G PONTADO A6,"500,00",06/06/2025,2025-23,6,2025,6-2025,Refil,150
9297.0,17306-1,17306,1,EQ-7,SUELLEN,ATACADO,ENTREGA TOTAL,5093,REFIL CADERNO CRIATIVO ARGOLADO 40FLS PÓLEN 80G PAUTADO A6,"500,00",06/06/2025,2025-23,6,2025,6-2025,Refil,150
9298.0,352,352,2,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,7899866830370,AGENDA PLANNER WIRE-O 2026 CLÁSSICA SEMANAL NOTAS C/ DIVISORIAS A5 PRETA,"1.000,00",04/06/2025,2025-23,6,2025,6-2025,Wire-o com fita,2000
9299.0,375,375,5,EQ-1,RAYANE,SITE,ENTREGA TOTAL,7899866830370,AGENDA PLANNER WIRE-O 2026 CLÁSSICA SEMANAL NOTAS C/ DIVISORIAS A5 PRETA,"50,00",04/06/2025,2025-23,6,2025,6-2025,Wire-o com fita,100
9300.0,375,375,5,EQ-1,RAYANE,LOJA,ENTREGA TOTAL,7899866830370,AGENDA PLANNER WIRE-O 2026 CLÁSSICA SEMANAL NOTAS C/ DIVISORIAS A5 PRETA,"30,00",04/06/2025,2025-23,6,2025,6-2025,Wire-o com fita,60
9301.0,275,275,5,EQ-7,SUELLEN,ATACADO,ENTREGA TOTAL,7899866830172,AGENDA PLANNER ARGOLADO 2026 CLÁSSICA SEMANAL A6 CAFE,"440,00",04/06/2025,2025-23,6,2025,6-2025,Argolados,660
9302.0,277,277,7,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,7899866830189,AGENDA PLANNER ARGOLADO 2026 CLÁSSICA SEMANAL A6 VERDE OLIVA,"440,00",04/06/2025,2025-23,6,2025,6-2025,Argolados,660
9303.0,17298-1,17298,1,EQ-5,ELIANE,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"100,00",04/06/2025,2025-23,6,2025,6-2025,Brochura,100
9304.0,17313-1,17313,1,EQ-5,ELIANE,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"100,00",06/06/2025,2025-23,6,2025,6-2025,Brochura,100
9305.0,17309-1,17309,1,EQ-5,ELIANE,PERSONALIZADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"50,00",04/06/2025,2025-23,6,2025,6-2025,Brochura,50
9306.0,17309-2,17309,2,EQ-5,ELIANE,PERSONALIZADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"50,00",04/06/2025,2025-23,6,2025,6-2025,Brochura,50
9307.0,17310-1,17310,1,EQ-5,ELIANE,PERSONALIZADO,ENTREGA TOTAL,P46,CICEROS$14X21$KRAFT,"100,00",04/06/2025,2025-23,6,2025,6-2025,Brochura,100
9308.0,17321,17321,1,EQ-10,FLAVIA,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"250,00",16/06/2025,2025-25,6,2025,6-2025,Brochura,250
9309.0,17319-1,17319,1,EQ-10,FLAVIA,PERSONALIZADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"100,00",04/06/2025,2025-23,6,2025,6-2025,Brochura,100
9310.0,350,350,0,EQ-2,REGIANE,ATACADO,ENTREGA TOTAL,7899866830356,AGENDA PLANNER WIRE-O 2026 CLÁSSICA SEMANAL ANOTACOES A5 CAFE,"680,00",06/06/2025,2025-23,6,2025,6-2025,Wire-o com fita,1360
9311.0,432,432,2,EQ-2,REGIANE,SITE,ENTREGA TOTAL,7899866830356,AGENDA PLANNER WIRE-O 2026 CLÁSSICA SEMANAL ANOTACOES A5 CAFE,"130,00",06/06/2025,2025-23,6,2025,6-2025,Wire-o com fita,260
9312.0,432,432,2,EQ-2,REGIANE,LOJA,ENTREGA TOTAL,7899866830356,AGENDA PLANNER WIRE-O 2026 CLÁSSICA SEMANAL ANOTACOES A5 CAFE,"40,00",06/06/2025,2025-23,6,2025,6-2025,Wire-o com fita,80
9313.0,351,351,1,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,7899866830363,AGENDA PLANNER WIRE-O 2026 CLÁSSICA SEMANAL ANOTACOES A5 VERMELHO QUENTE,"640,00",06/06/2025,2025-23,6,2025,6-2025,Wire-o com fita,1280
9314.0,433,433,3,EQ-3,RENATA,SITE,ENTREGA TOTAL,7899866830363,AGENDA PLANNER WIRE-O 2026 CLÁSSICA SEMANAL ANOTACOES A5 VERMELHO QUENTE,"70,00",06/06/2025,2025-23,6,2025,6-2025,Wire-o com fita,140
9315.0,433,433,3,EQ-3,RENATA,LOJA,ENTREGA TOTAL,7899866830363,AGENDA PLANNER WIRE-O 2026 CLÁSSICA SEMANAL ANOTACOES A5 VERMELHO QUENTE,"30,00",06/06/2025,2025-23,6,2025,6-2025,Wire-o com fita,60
9316.0,314,314,4,EQ-6,CAIO,ATACADO,ENTREGA TOTAL,7899866830851,AGENDA PLANNER CICEROS 2026 KRAFT SEMANAL ANOTACOES 14X21 2026,"560,00",10/06/2025,2025-24,6,2025,6-2025,Brochura,560
9317.0,404,404,4,EQ-6,CAIO,SITE,ENTREGA TOTAL,7899866830851,AGENDA PLANNER CICEROS 2026 KRAFT SEMANAL ANOTACOES 14X21 2026,"100,00",11/06/2025,2025-24,6,2025,6-2025,Brochura,100
9318.0,404,404,4,EQ-6,CAIO,LOJA,ENTREGA TOTAL,7899866830851,AGENDA PLANNER CICEROS 2026 KRAFT SEMANAL ANOTACOES 14X21 2026,"30,00",11/06/2025,2025-24,6,2025,6-2025,Brochura,30
9319.0,225,225,5,EQ-7,SUELLEN,ATACADO,ENTREGA TOTAL,7899866830226,AGENDA PLANNER CICEROS 2026 CLÁSSICA DIARIA 14X21 ROSA ORQUIDEA,"680,00",11/06/2025,2025-24,6,2025,6-2025,Brochura,680
9320.0,406,406,6,EQ-7,SUELLEN,SITE,ENTREGA TOTAL,7899866830226,AGENDA PLANNER CICEROS 2026 CLÁSSICA DIARIA 14X21 ROSA ORQUIDEA,"80,00",11/06/2025,2025-24,6,2025,6-2025,Brochura,80
9321.0,406,406,6,EQ-7,SUELLEN,LOJA,ENTREGA TOTAL,7899866830226,AGENDA PLANNER CICEROS 2026 CLÁSSICA DIARIA 14X21 ROSA ORQUIDEA,"30,00",11/06/2025,2025-24,6,2025,6-2025,Brochura,30
9322.0,279,279,9,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,7899866830196,AGENDA PLANNER ARGOLADO 2026 CLÁSSICA SEMANAL NOTAS A5 PRETA,"600,00",11/06/2025,2025-24,6,2025,6-2025,Argolados,900
9323.0,385,385,5,EQ-4,ROSE,SITE,ENTREGA TOTAL,7899866830196,AGENDA PLANNER ARGOLADO 2026 CLÁSSICA SEMANAL NOTAS A5 PRETA,"50,00",11/06/2025,2025-24,6,2025,6-2025,Argolados,75
9324.0,385,385,5,EQ-4,ROSE,LOJA,ENTREGA TOTAL,7899866830196,AGENDA PLANNER ARGOLADO 2026 CLÁSSICA SEMANAL NOTAS A5 PRETA,"20,00",11/06/2025,2025-24,6,2025,6-2025,Argolados,30
9325.0,17326-1,17326,1,EQ-1,RAYANE,PERSONALIZADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"50,00",09/06/2025,2025-24,6,2025,6-2025,Brochura,50
9326.0,17325-1,17325,1,EQ-1,RAYANE,PERSONALIZADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"200,00",09/06/2025,2025-24,6,2025,6-2025,Brochura,200
9327.0,17322-1,17322,1,EQ-1,RAYANE,PERSONALIZADO,ENTREGA TOTAL,P52,CICEROS$9X13$POLICROMIA,"150,00",09/06/2025,2025-24,6,2025,6-2025,Brochura,150
9328.0,17320-1,17320,1,EQ-8,CASSIA,PERSONALIZADO,ENTREGA TOTAL,P156,REVISTA$14X21$POLICROMIA,"73,00",11/06/2025,2025-24,6,2025,6-2025,Revistas(Individuais),"43,8"
9329.0,16658-1,16658,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6984,CADERNO CRIATIVO ARGOLADO ATELIÊ PAUTADO 17X24 OFF WHITE,"200,00",09/06/2025,2025-24,6,2025,6-2025,Argolados,300
9330.0,17327-1,17327,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,2382,CADERNO CRIATIVO ARGOLADO CLÁSSICA PAUTADO 17X24 CARAMELO,"250,00",09/06/2025,2025-24,6,2025,6-2025,Argolados,375
9331.0,16996-1,16996,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,7080,CADERNO CRIATIVO ARGOLADO KRAFT PAUTADO 17X24 FLORES MAX,"100,00",09/06/2025,2025-24,6,2025,6-2025,Argolados,150
9332.0,16933-1,16933,1,EQ-2,REGIANE,ATACADO,ENTREGA TOTAL,951,PLANNER PERMANENTE CICEROS CADERNETA CLÁSSICA 14X21 PRETO,"300,00",09/06/2025,2025-24,6,2025,6-2025,Brochura,300
9333.0,16448-1,16448,1,EQ-2,REGIANE,ATACADO,ENTREGA TOTAL,7028,CADERNO CRIATIVO ARGOLADO OFFICE DUO ATELIÊ PAUTADO & PONTADO A5 PRETO,"150,00",09/06/2025,2025-24,6,2025,6-2025,Argolados,225
9334.0,17328-1,17328,1,EQ-2,REGIANE,ATACADO,ENTREGA TOTAL,8835,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO & PONTADO A5 CAFÉ,"300,00",09/06/2025,2025-24,6,2025,6-2025,Argolados,450
9335.0,17329-1,17329,1,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,3358,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO & PONTADO A5 VERDE OLIVA,"200,00",09/06/2025,2025-24,6,2025,6-2025,Argolados,300
9336.0,17331-1,17331,1,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,3181,CADERNO ORGANIZADOR DUO CLÁSSICA PAUTADO & PONTADO A5 CARAMELO,"150,00",09/06/2025,2025-24,6,2025,6-2025,Caderno organizador,300
9337.0,16680-1,16680,1,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,3952,PLANNER PERMANENTE WIRE-O KRAFT SEMANAL NOTAS A5 LINHA E PONTO,"150,00",09/06/2025,2025-24,6,2025,6-2025,Wire-o sem fita,180
9338.0,16747-1,16747,1,EQ-3,RENATA,ATACADO,ENTREGA TOTAL,5024,REFIL CADERNO CRIATIVO ARGOLADO 99 FLS PÓLEN 80G PLANNER PERMANENTE SEMANAL NOTAS A5 C/ DIVISÓRIAS,"500,00",09/06/2025,2025-24,6,2025,6-2025,Refil,150
9339.0,17342-1,17342,1,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,9062,REFIL CADERNO CRIATIVO ARGOLADO 40FLS POLEN 80G PAUTADO 17X24,"1.500,00",09/06/2025,2025-24,6,2025,6-2025,Refil,450
9340.0,17343-1,17343,1,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,8590,REFIL CADERNO CRIATIVO ARGOLADO OFFICE 40FLS POLEN 80G PAUTADO A5,"500,00",10/06/2025,2025-24,6,2025,6-2025,Refil,150
9341.0,17344-1,17344,1,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,8583,REFIL CADERNO CRIATIVO ARGOLADO OFFICE 40FLS POLEN 80G SEM PAUTA A5,"500,00",10/06/2025,2025-24,6,2025,6-2025,Refil,150
9342.0,16490-1,16490,1,EQ-4,ROSE,ATACADO,ENTREGA TOTAL,5048,REFIL CADERNO ORGANIZADOR 40 FLS OFFSET 90G PAUTADO A5,"342,00",10/06/2025,2025-24,6,2025,6-2025,Refil,"102,6"
9344.0,404,404,4,EQ-6,CAIO,SITE,ENTREGA TOTAL,7899866830851,AGENDA PLANNER CICEROS 2026 KRAFT SEMANAL ANOTACOES 14X21 2026,"100,00",10/06/2025,2025-24,6,2025,6-2025,Brochura,100
9345.0,404,404,4,EQ-6,CAIO,LOJA,ENTREGA TOTAL,7899866830851,AGENDA PLANNER CICEROS 2026 KRAFT SEMANAL ANOTACOES 14X21 2026,"30,00",10/06/2025,2025-24,6,2025,6-2025,Brochura,30
9346.0,17332-1,17332,1,EQ-6,CAIO,ATACADO,ENTREGA TOTAL,5567,CADERNO ORGANIZADOR BOSSA NOVA PAUTADO A5 BOEMIA,"150,00",16/06/2025,2025-25,6,2025,6-2025,Caderno organizador,300
9347.0,17333-1,17333,1,EQ-6,CAIO,ATACADO,ENTREGA TOTAL,5543,CADERNO ESPIRAL BOSSA NOVA PAUTADO 17X24 BOEMIA,"500,00",16/06/2025,2025-25,6,2025,6-2025,Wire-o Simples,500
9348.0,17334-1,17334,1,EQ-6,CAIO,ATACADO,ENTREGA TOTAL,1873,CADERNO ESPIRAL MELISSA PAUTADO 17X24 COLMEIA,"300,00",10/06/2025,2025-24,6,2025,6-2025,Wire-o Simples,300
9349.0,16945-1,16945,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,6892,CADERNETA CICEROS PÓLEN MIOLO TRI 14X21 AROMAS AZUL,"200,00",11/06/2025,2025-24,6,2025,6-2025,Brochura,200
9350.0,17337-1,17337,1,EQ-8,CASSIA,ATACADO,ENTREGA TOTAL,3050,CADERNETA REVISTA BÁSICA SEM PAUTA KIT 3 UNIDADES 9X13 KFT,"500,00",11/06/2025,2025-24,6,2025,6-2025,Kit de revistas,750
9351.0,17338-1,17338,1,EQ-9,MARGO,ATACADO,ENTREGA TOTAL,2544,BLOCO KRAFT ORIGINAL SEM PAUTA 14X21 KRAFT,"500,00",16/06/2025,2025-25,6,2025,6-2025,Linha Kraft(Produtos em papelão),300
